ID,Feature_Alpha,Feature_Beta,Feature_Gamma,Feature_Delta,Feature_Epsilon,Feature_Zeta,Feature_Eta,Feature_Theta,Target_Value
15186,6.5851,26.0,7.989949748743719,0.9849246231155779,654.0,3.28643216080402,34.21,-118.88,3.0
9778,1.5281,29.0,5.095890410958904,1.095890410958904,1137.0,3.115068493150685,39.29,-121.68,0.616
2135,59.285,204.0,6.513064133016627,1.0475059382422802,6.894670039433482,2.342042755344418,37.45,-122.26,4.96
7650,1.4871,27.0,3.9380952380952383,1.138095238095238,1141.0,2.716666666666667,38.03,-121.94,0.871
15251,50.523999999999994,216.0,5.187869822485207,1.051775147928994,7.110696122978827,1.8106508875739644,37.91,-122.38,2.698
2516,3.8929,35.0,6.362745098039215,1.1568627450980393,632.0,3.0980392156862746,37.62,-122.03,2.095
6142,31.656,324.0,3.993710691823899,1.106019766397125,8.114025442356757,3.0008984725965857,33.93,-118.36,2.045
20379,43.125,624.0,4.242424242424242,1.019283746556474,7.036148493750536,3.1294765840220387,37.74,-122.42,2.43
13742,3.4912,7.0,8.355308219178083,1.5547945205479452,2933.0,2.5111301369863015,34.85,-117.46,1.577
15812,22.656,564.0,3.792207792207792,0.987012987012987,6.771935555839602,3.774891774891775,34.03,-118.21,1.45
20314,67.571,504.0,6.665178571428571,1.0580357142857142,6.501289670540389,2.96875,34.21,-118.2,4.439
18535,13.125,600.0,3.94,1.236,6.432940092739179,2.484,37.3,-120.49,0.609
9054,51.583,96.0,4.83743842364532,1.0172413793103448,6.81783057145415,2.248768472906404,33.68,-117.81,1.922
5365,3.1949,25.0,4.433962264150943,1.0251572327044025,1107.0,2.3207547169811322,34.08,-117.89,2.074
13080,58.68299999999999,312.0,7.172862453531598,0.9535315985130112,7.293017679772782,2.7304832713754648,32.79,-117.03,2.205
1741,58.623000000000005,288.0,5.972413793103448,1.0183908045977013,7.077498053569231,2.72183908045977,33.71,-118.02,2.878
2154,20.694,396.0,3.344519015659955,1.0604026845637584,7.149131598557407,2.8456375838926173,33.97,-118.35,1.435
6189,3.0221,28.0,4.5943012211668925,1.1058344640434192,2240.0,3.039348710990502,34.2,-118.43,2.901
11521,5.7376,17.0,6.163636363636364,1.02020202020202,1705.0,3.4444444444444446,34.28,-118.72,2.186
4550,36.625,456.0,5.612612612612613,0.9954954954954955,6.45833828334479,2.869369369369369,37.69,-122.15,1.846
5234,1.9766,34.0,3.4277777777777776,1.05,810.0,4.5,33.93,-118.35,1.625
243,29.735,408.0,4.301369863013699,1.0325342465753424,7.498869733976931,3.0907534246575343,34.21,-118.47,2.2
15038,26.801,144.0,4.378486055776892,1.0099601593625498,7.586803535162581,3.9262948207171315,36.24,-121.02,1.0
9522,6.0531,25.0,5.833333333333333,1.0021097046413503,1666.0,3.5147679324894514,33.8,-117.81,2.307
19827,87.783,168.0,7.867109634551495,0.9867109634551495,6.680854678790215,2.644518272425249,37.74,-121.01,4.35
8222,16.319,336.0,2.53232462173315,1.1127922971114168,8.070906088787819,4.400275103163686,34.05,-118.21,1.516
10944,61.078,24.0,6.570224719101123,1.1474719101123596,7.58629630715272,2.7668539325842696,33.63,-117.61,2.19
4865,6.0132,25.0,6.675814751286449,0.9819897084048027,3445.0,2.9545454545454546,38.12,-122.59,2.879
63,1.5427,49.0,4.298969072164948,1.0589101620029455,1956.0,2.8807069219440353,37.3,-120.48,0.885
12288,4.7007,25.0,5.824561403508772,1.023391812865497,1884.0,3.672514619883041,34.42,-118.46,1.695
17732,3.0432,29.0,5.301824212271973,1.0480928689883913,1722.0,2.855721393034826,33.94,-116.97,0.912
2315,3.1667,28.0,3.9246575342465753,1.1575342465753424,672.0,2.3013698630136985,33.05,-117.29,3.0
20576,60.19199999999999,396.0,7.046228710462287,1.1070559610705597,7.018401799069201,2.7153284671532845,34.16,-118.63,3.477
18880,46.912000000000006,600.0,4.87984496124031,0.9825581395348837,6.887552571664617,1.8972868217054264,37.76,-122.45,5.00001
16862,6.2403,13.0,6.54320987654321,1.0336700336700337,2897.0,3.251402918069585,33.63,-117.68,2.574
17280,6.1183,49.0,5.869565217391305,1.2608695652173914,86.0,3.739130434782609,37.82,-122.29,0.75
11034,3.6694,17.0,5.098,1.192,1169.0,2.338,38.03,-121.63,2.094
12892,1.625,4.0,3.0,0.5,8.0,1.3333333333333333,35.22,-117.76,2.75
19079,1.056,24.0,4.462068965517242,1.1126436781609195,1277.0,2.935632183908046,35.36,-119.01,0.516
11281,2.575,40.0,4.329596412556054,1.006726457399103,1367.0,3.0650224215246635,34.08,-118.13,2.284
19639,53.777,492.0,5.479400749063671,1.0,6.400257445308821,2.250936329588015,34.06,-118.43,5.00001
11571,100.76499999999999,36.0,7.674358974358975,1.1,6.899723107284872,2.541025641025641,33.61,-117.59,3.782
14407,1.5613,16.0,3.8675,1.045,940.0,2.35,39.15,-121.63,0.725
13632,35.179,180.0,6.145833333333333,1.1412037037037037,7.0909098220799835,2.7777777777777777,39.33,-121.4,1.072
3616,2.8326,11.0,4.560148056755089,1.107958050586058,3841.0,2.3695249845774216,34.1,-117.68,1.63
9946,11.667000000000002,624.0,2.4774774774774775,1.1081081081081081,5.6131281063880705,2.4594594594594597,34.15,-118.15,5.00001
10663,39.167,408.0,5.85140562248996,0.9718875502008032,6.601230118728877,2.9518072289156625,37.63,-122.09,1.895
18422,3.29,32.0,4.281675392670157,1.0209424083769634,3775.0,3.9528795811518322,34.07,-118.08,2.055
12344,43.194,528.0,5.764069264069264,1.106060606060606,7.15305163493748,2.764069264069264,33.86,-118.12,1.995
16725,31.753,324.0,5.134228187919463,1.0033557046979866,7.70210434005105,2.4742729306487696,35.35,-119.04,0.85
13457,4.9806,5.0,7.25718290119131,1.1541695865451997,4562.0,3.196916608269096,34.7,-118.1,1.411
10904,11.185,624.0,2.60893098782138,1.1312584573748308,7.661527081358517,2.8741542625169147,37.78,-122.41,0.55
9311,39.118,384.0,5.527058823529412,1.0635294117647058,7.299797366758161,3.48,33.94,-117.44,1.141
13902,3.0723,6.0,6.269858541893362,1.2132752992383025,2551.0,2.7758433079434166,34.98,-120.47,1.373
10043,39.054,84.0,5.655263157894737,1.0506578947368421,8.495765244002618,3.219078947368421,35.3,-119.01,0.809
13351,1.6823,21.0,4.261904761904762,0.9761904761904762,933.0,2.7767857142857144,39.13,-121.61,0.838
20023,31.25,624.0,4.637450199203188,1.0239043824701195,6.3561076606958915,2.2908366533864544,34.08,-118.32,3.804
10027,3.35,38.0,4.532915360501567,1.025078369905956,980.0,3.072100313479624,33.8,-118.27,1.777
4760,8.5621,23.0,7.329861111111111,1.0625,979.0,3.3993055555555554,33.89,-117.99,3.478
16718,3.94,31.0,5.0903846153846155,1.0365384615384616,1473.0,2.832692307692308,34.1,-118.03,2.239
9125,4.9676,34.0,5.4309927360774815,1.0750605326876512,973.0,2.3559322033898304,34.02,-118.42,4.141
17947,30.49,396.0,3.171232876712329,1.0639269406392695,7.980707820869669,2.2245053272450535,37.7,-122.48,3.07
3907,29.726,108.0,3.603448275862069,1.0496957403651115,7.609862200913554,2.0456389452332657,33.78,-117.95,1.338
7005,4.8021,22.0,4.94750656167979,0.9540682414698163,1657.0,2.174540682414698,37.37,-122.07,4.575
16091,3.3594,28.0,5.729903536977492,1.0739549839228295,873.0,2.807073954983923,40.2,-122.17,0.791
20186,4.7386,21.0,5.7405405405405405,0.9675675675675676,631.0,3.4108108108108106,37.16,-121.72,3.941
2432,17.451,276.0,3.6473477406679766,1.0589390962671905,7.693937325509272,2.1552062868369353,38.6,-121.42,0.896
17591,44.531,192.0,5.901408450704225,1.0845070422535212,6.327936783729195,2.624413145539906,38.34,-120.71,1.443
5732,1.7714,38.0,5.542857142857143,1.2317460317460318,1142.0,3.6253968253968254,38.53,-121.45,0.699
18736,14.205000000000002,336.0,31.0625,8.5,4.59511985013459,2.0416666666666665,35.72,-118.59,0.9
10412,15.057,624.0,4.77992277992278,1.111969111969112,6.434546518787453,2.4015444015444016,37.82,-122.28,0.875
3391,33.472,312.0,4.338397790055248,0.925414364640884,7.360739903058278,2.1712707182320443,33.78,-117.88,2.374
8321,38.661,72.0,5.924432081594808,1.1316643486323597,8.713746330456916,2.8210477515067223,35.62,-120.67,1.681
17105,1.1957,19.0,3.923943661971831,1.0338028169014084,915.0,2.5774647887323945,37.74,-121.42,1.031
16453,3.6118,34.0,5.459363957597173,1.047703180212014,1588.0,2.8056537102473498,38.0,-121.79,1.247
4098,1.7292,19.0,4.5,1.1818181818181819,51.0,2.3181818181818183,36.95,-117.9,1.375
14271,1.7546,50.0,1.625514403292181,0.9547325102880658,948.0,3.9012345679012346,34.03,-118.27,1.75
3307,27.231,72.0,3.6458100558659217,1.1212290502793296,8.101374671228582,1.8424581005586593,34.16,-118.37,2.5
15567,5.2606,43.0,5.634615384615385,1.1121794871794872,954.0,3.0576923076923075,33.82,-118.2,1.989
17476,2.2442,42.0,4.795258620689655,1.0452586206896552,1544.0,3.3275862068965516,34.14,-117.91,1.667
11810,3.5972,26.0,5.0,1.097902097902098,1150.0,2.6806526806526807,33.9,-118.14,2.258
4294,36.667,480.0,4.299003322259137,1.0232558139534884,7.071573364211532,3.910299003322259,37.66,-122.41,2.188
1076,3.8571,52.0,5.044943820224719,1.0192616372391654,1350.0,2.1669341894060996,37.77,-122.47,3.667
6486,16.747,240.0,3.989648033126294,1.0828157349896481,8.176391596633795,3.6801242236024843,32.74,-117.1,1.0
4927,2.7708,33.0,4.564432989690721,1.0257731958762886,1037.0,2.672680412371134,36.62,-121.83,1.618
18394,3.2723,39.0,4.474226804123711,1.041237113402062,800.0,2.7491408934707904,34.14,-118.0,1.669
5884,2.1,17.0,4.335740072202166,0.9675090252707581,555.0,2.003610108303249,39.51,-122.22,0.669
3877,32.5,444.0,4.6689655172413795,1.0103448275862068,6.625392368007956,2.5965517241379312,35.29,-120.68,2.25
13784,33.793,216.0,6.322834645669292,1.0669291338582678,7.505492274737424,3.576771653543307,39.11,-121.64,0.929
9595,55.918,240.0,6.193846153846154,0.9969230769230769,7.599901959208498,3.0723076923076924,33.9,-117.85,2.605
17287,36.118,288.0,7.536796536796537,1.251082251082251,6.336825731146441,2.4415584415584415,38.53,-122.4,2.484
18350,4.7,25.0,6.889400921658986,1.0368663594470047,1335.0,3.076036866359447,38.24,-122.61,1.901
17143,70.844,132.0,7.83585313174946,1.0129589632829374,7.305860032684009,3.2138228941684663,34.14,-117.66,3.25
912,2.8393,41.0,4.75417661097852,1.0047732696897376,1006.0,2.4009546539379474,35.42,-119.05,0.57
6840,55.0,312.0,5.735384615384615,1.0184615384615385,6.863803391452954,2.9415384615384617,37.26,-121.89,2.317
10184,37.321,432.0,5.9375,1.0178571428571428,5.6131281063880705,2.4375,33.82,-118.13,2.237
7688,31.458,48.0,4.879818594104308,1.3151927437641724,6.988413181999592,2.45578231292517,34.07,-117.57,1.188
4529,29.222,324.0,3.6649214659685865,1.0848167539267015,8.013012110368916,3.161256544502618,37.35,-121.87,1.537
13587,16.25,624.0,3.8380952380952382,1.1142857142857143,5.8916442118257715,3.4380952380952383,34.14,-118.15,1.875
7176,31.25,132.0,6.100502512562814,1.1457286432160805,6.452048954437226,3.180904522613065,38.01,-120.24,1.486
7932,5.2887,21.0,6.4,1.083076923076923,1040.0,3.2,37.25,-121.89,2.645
18512,38.882,444.0,6.052486187845304,1.0883977900552486,6.858565034791365,2.6270718232044197,38.61,-121.36,1.595
16608,2.9484,15.0,5.575155279503106,1.067080745341615,2114.0,2.626086956521739,38.83,-121.18,1.244
19067,3.6522,8.0,5.217785843920145,0.9945553539019963,1718.0,3.117967332123412,36.79,-119.87,0.802
9548,16.389,528.0,4.43859649122807,0.9473684210526315,7.167809184316444,3.2481203007518795,33.95,-118.26,0.967
6997,5.2319,38.0,6.11734693877551,1.0994897959183674,911.0,2.3239795918367347,33.87,-118.4,5.00001
11881,2.4663,39.0,4.22020725388601,1.0958549222797926,804.0,2.082901554404145,36.6,-121.9,2.365
18994,6.1561,12.0,10.043859649122806,1.3991228070175439,728.0,3.192982456140351,33.92,-117.53,2.335
8290,55.179,432.0,5.142857142857143,1.1428571428571428,8.342601680684194,599.7142857142857,40.41,-120.51,0.675
9088,53.226000000000006,216.0,5.567741935483871,0.8903225806451613,7.079184394609668,3.825806451612903,37.6,-122.06,2.317
13185,6.6447,20.0,6.170940170940171,1.0213675213675213,2757.0,2.9455128205128207,33.77,-118.31,4.168
9270,51.298,204.0,5.314420803782506,1.0591016548463357,6.778784897685177,2.07565011820331,33.41,-117.59,2.46
20605,40.893,192.0,4.6104651162790695,1.0959302325581395,6.439350371100098,1.816860465116279,34.15,-118.34,4.5
16069,2.1937,20.0,3.625766871165644,1.1625766871165644,678.0,2.079754601226994,32.75,-117.14,1.625
15401,25.074,420.0,4.882154882154882,1.0942760942760943,6.576469569048224,2.414141414141414,40.42,-120.66,0.664
18434,30.089000000000002,528.0,4.738255033557047,1.1812080536912752,5.991464547107982,2.6778523489932886,34.27,-119.28,1.667
13552,3.9816,10.0,4.735235567352356,1.1220968812209688,2959.0,1.9635036496350364,37.96,-122.06,1.82
8142,24.394,444.0,4.569200779727096,1.064327485380117,7.034387929915503,2.210526315789474,32.75,-117.12,1.183
1866,20.357,360.0,3.2578512396694217,1.0661157024793388,7.8826922062890254,4.380165289256198,33.98,-118.22,1.699
10818,69.41799999999999,96.0,6.741035856573705,1.0079681274900398,6.754604099487962,3.414342629482072,34.14,-117.66,3.105
20488,26.25,216.0,5.620300751879699,1.218045112781955,7.155396301896734,2.406015037593985,33.95,-116.53,0.682
11222,48.448,372.0,5.25497287522604,1.0452079566003616,7.499423290592229,3.2658227848101267,33.84,-118.08,1.946
6503,7.6832,11.0,7.26775956284153,0.9617486338797814,1226.0,3.349726775956284,33.06,-117.26,3.198
11133,3.1389,23.0,4.052013422818792,1.0956375838926173,1275.0,2.139261744966443,32.75,-117.23,1.018
17495,31.912,396.0,5.288753799392097,1.0395136778115501,6.459904454377535,1.939209726443769,36.63,-121.93,3.198
2597,3.7292,23.0,4.907786885245901,0.9754098360655737,2284.0,4.680327868852459,32.8,-117.15,1.463
4417,2.675,33.0,4.698412698412699,1.1587301587301588,216.0,3.4285714285714284,37.93,-122.32,0.225
5173,1.9912,16.0,5.758842443729904,1.1564844587352625,1573.0,1.6859592711682745,33.72,-117.2,0.986
18081,16.467,408.0,4.078431372549019,1.0823529411764705,6.988413181999592,4.247058823529412,33.96,-118.27,0.909
11217,32.788,468.0,4.412751677852349,1.0268456375838926,7.1372784372603855,4.218120805369128,33.98,-118.21,1.69
6382,3.2353,16.0,4.40282131661442,1.109717868338558,1260.0,1.974921630094044,33.66,-118.0,2.529
9349,23.214000000000002,432.0,3.7256944444444446,0.9409722222222222,7.234177179749849,4.809027777777778,33.9,-118.19,1.048
18962,17.188000000000002,276.0,4.8686868686868685,1.2424242424242424,6.186208623900494,2.4494949494949494,38.92,-120.01,0.961
4024,35.114000000000004,624.0,4.272486772486772,1.0396825396825398,6.452048954437226,1.6746031746031746,37.75,-122.43,3.475
13981,12.646999999999998,264.0,4.997214484679666,1.2116991643454038,7.028201432058005,3.139275766016713,36.58,-119.63,0.553
3806,31.205,192.0,3.728476821192053,1.1015452538631347,7.13966033596492,2.781456953642384,33.87,-117.99,1.74
5477,2.8421,25.0,3.747292418772563,1.0577617328519855,1060.0,1.9133574007220218,32.81,-117.26,2.278
1629,37.303000000000004,384.0,4.315789473684211,1.0526315789473684,7.227662498728654,2.5864661654135337,33.78,-117.95,1.885
7228,19.485,324.0,3.0804232804232803,1.0285714285714285,8.177515823846075,3.7661375661375662,33.97,-118.19,1.463
1112,62.141000000000005,48.0,6.716019417475728,1.0784789644012944,8.279443487712665,3.1885113268608416,33.92,-117.7,2.522
7667,2.8,18.0,5.135084427767355,1.1050656660412759,1128.0,2.1163227016885555,35.65,-117.67,0.72
5929,1.9309,31.0,3.7628205128205128,1.1004273504273505,1810.0,3.8675213675213675,33.75,-117.86,1.734
12477,3.6,24.0,5.351648351648351,0.9945054945054945,1286.0,3.532967032967033,34.07,-117.71,1.393
17364,6.4744,23.0,8.11328125,1.1953125,705.0,2.75390625,34.45,-119.78,5.00001
10893,28.921999999999997,192.0,4.068610634648371,1.0085763293310464,7.244941546337007,2.4013722126929675,38.6,-121.7,1.536
14617,31.25,276.0,5.545454545454546,0.9393939393939394,5.583496308781699,4.015151515151516,34.33,-118.89,3.75
20292,3.3,30.0,5.086206896551724,1.0919540229885059,990.0,2.8448275862068964,34.15,-117.25,0.976
10040,21.552,276.0,3.8126410835214446,1.0406320541760723,6.720220155135295,1.8690744920993227,37.7,-122.11,1.614
16016,68.333,72.0,7.009487666034156,1.0891840607210626,7.349230824613334,2.9487666034155597,37.2,-121.83,3.48
19764,3.7533,26.0,6.460296096904441,1.1184387617765814,2365.0,3.183041722745626,35.38,-118.94,0.87
9676,22.25,312.0,3.2,0.8,3.332204510175204,2.7,36.62,-121.84,1.5
14254,4.8264,36.0,5.059259259259259,0.8296296296296296,719.0,2.662962962962963,34.18,-118.56,2.51
3048,2.5476,25.0,4.770833333333333,1.03125,657.0,2.28125,38.45,-120.88,0.979
20565,2.5739,22.0,4.586160108548168,1.0719131614654003,2199.0,2.983717774762551,34.19,-118.54,2.392
3396,11.728000000000002,324.0,3.9139240506329114,1.0506329113924051,7.4413203897176174,4.313924050632911,36.48,-119.44,0.417
20086,2.9559,16.0,4.284403669724771,1.0160550458715596,1323.0,3.0344036697247705,36.2,-121.13,1.632
9260,0.4999,28.0,7.67741935483871,1.8709677419354838,142.0,4.580645161290323,34.15,-118.08,5.00001
153,76.518,132.0,6.919642857142857,1.0122767857142858,7.734996194022781,2.5513392857142856,37.8,-122.02,3.593
1045,4.4375,29.0,6.5762081784386615,1.104089219330855,703.0,2.613382899628253,34.41,-119.73,3.5
14505,4.5655,35.0,5.670807453416149,0.9834368530020704,1481.0,3.0662525879917184,34.1,-117.9,1.766
8605,3.7562,34.0,5.475218658892128,1.0583090379008746,2237.0,3.260932944606414,37.98,-122.35,1.329
1299,3.5707,29.0,5.50379746835443,1.058227848101266,1030.0,2.607594936708861,34.21,-118.22,3.417
8141,21.63,216.0,4.383399209486166,1.1185770750988142,6.914730892718563,3.9762845849802373,33.13,-115.52,0.534
18336,25.434,432.0,4.600508905852418,0.9910941475826972,7.598399329323964,2.5368956743002546,36.78,-119.77,0.673
3594,30.125,180.0,10.168591224018476,2.0577367205542725,7.00669522683704,2.5473441108545036,38.55,-120.25,1.117
13627,4.2083,14.0,4.825737265415549,0.9705093833780161,874.0,2.3431635388739944,33.69,-117.8,2.51
6902,2.77,27.0,5.81042654028436,1.1374407582938388,706.0,3.345971563981043,36.65,-119.78,0.684
8751,45.938,396.0,0.8888888888888888,0.5,4.574710978503383,2.6666666666666665,33.79,-118.21,1.125
18850,1.2083,22.0,4.00709219858156,1.148936170212766,692.0,4.907801418439717,32.79,-115.55,0.536
19954,33.598,408.0,5.087947882736156,0.9413680781758957,6.80128303447162,2.9250814332247557,38.25,-122.06,1.072
17404,40.519,84.0,5.927762039660057,1.0623229461756374,7.672292455628756,3.0410764872521248,38.75,-121.31,1.292
4766,2.0368,37.0,5.662650602409639,1.2650602409638554,522.0,6.289156626506024,34.17,-119.11,2.438
5608,6.1321,27.0,6.708185053380783,1.019572953736655,1606.0,2.8576512455516014,34.13,-117.82,3.097
13085,42.851,408.0,5.767988252569751,1.0073421439060206,7.7475968386928855,3.3994126284875184,32.62,-117.05,1.445
6945,15.326,372.0,4.244111349036403,1.0599571734475375,6.959398512133975,2.252676659528908,40.88,-124.09,0.741
4597,2.5556,52.0,5.0227272727272725,0.98989898989899,985.0,2.4873737373737375,39.21,-122.01,0.758
13948,3.9345,41.0,5.663194444444445,0.9791666666666666,752.0,2.611111111111111,38.03,-122.26,1.502
8357,46.781,624.0,5.3997493734335835,1.1804511278195489,7.168579897264035,1.6253132832080202,37.81,-122.43,5.00001
16967,8.5957,8.0,8.105882352941176,1.0088235294117647,1045.0,3.073529411764706,33.07,-117.07,4.441
1029,3.0833,46.0,5.130573248407643,1.0796178343949046,921.0,2.93312101910828,33.98,-118.32,1.033
14631,2.6678,34.0,5.076219512195122,1.1021341463414633,1592.0,2.426829268292683,32.77,-117.01,1.642
5794,2.3792,19.0,5.1875,1.1822916666666667,1654.0,2.8715277777777777,36.1,-118.93,0.9
6121,5.0828,14.0,6.7910750507099396,0.9959432048681541,1584.0,3.212981744421907,36.83,-119.73,1.114
